epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
137,91.107,0.43349,0.41176,0.94716,0.99409,1,0.995,0.93122,0.37298,0.34892,0.81761,0.005512,0.005512,0.005512
138,91.7496,0.54794,0.44276,0.92188,0.9943,1,0.995,0.95263,0.31551,0.29715,0.8071,0.005479,0.005479,0.005479
139,92.3753,0.46486,0.55934,0.92077,0.9943,1,0.995,0.95263,0.31551,0.29715,0.8071,0.005446,0.005446,0.005446
140,93.024,0.5237,0.52931,0.88266,0.9943,1,0.995,0.95263,0.31551,0.29715,0.8071,0.005413,0.005413,0.005413
141,93.6592,0.35687,0.29144,0.85879,0.9943,1,0.995,0.95263,0.31551,0.29715,0.8071,0.00538,0.00538,0.00538
142,94.3123,0.55567,0.57728,0.97285,0.994,1,0.995,0.94236,0.31933,0.32696,0.81813,0.005347,0.005347,0.005347
143,94.9499,0.36906,0.30523,0.93741,0.994,1,0.995,0.94236,0.31933,0.32696,0.81813,0.005314,0.005314,0.005314
144,95.5898,0.28453,0.31301,0.92546,0.994,1,0.995,0.94236,0.31933,0.32696,0.81813,0.005281,0.005281,0.005281
145,96.2276,0.52694,0.4514,1.00039,0.994,1,0.995,0.94236,0.31933,0.32696,0.81813,0.005248,0.005248,0.005248
146,96.8778,0.36021,0.30086,0.87839,0.99291,1,0.995,0.93874,0.37106,0.34067,0.8335,0.005215,0.005215,0.005215
147,97.5196,0.39652,0.32209,0.99736,0.99291,1,0.995,0.93874,0.37106,0.34067,0.8335,0.005182,0.005182,0.005182
148,98.1652,0.45757,0.42087,0.98836,0.99291,1,0.995,0.93874,0.37106,0.34067,0.8335,0.005149,0.005149,0.005149
149,98.8091,0.55539,0.55369,1.06642,0.99291,1,0.995,0.93874,0.37106,0.34067,0.8335,0.005116,0.005116,0.005116
150,99.4699,0.60364,0.44956,0.93023,0.9931,1,0.995,0.94356,0.37303,0.36685,0.84108,0.005083,0.005083,0.005083
151,100.112,0.49318,0.44056,0.97943,0.9931,1,0.995,0.94356,0.37303,0.36685,0.84108,0.00505,0.00505,0.00505
152,100.753,0.70935,0.70853,1.23829,0.9931,1,0.995,0.94356,0.37303,0.36685,0.84108,0.005017,0.005017,0.005017
153,101.393,0.3856,0.29343,0.93793,0.9931,1,0.995,0.94356,0.37303,0.36685,0.84108,0.004984,0.004984,0.004984
154,102.044,0.31684,0.28544,0.92126,0.99473,1,0.995,0.92658,0.35228,0.32607,0.83002,0.004951,0.004951,0.004951
155,102.682,0.49948,0.73573,0.98754,0.99473,1,0.995,0.92658,0.35228,0.32607,0.83002,0.004918,0.004918,0.004918
156,103.321,0.57552,0.57711,1.00341,0.99473,1,0.995,0.92658,0.35228,0.32607,0.83002,0.004885,0.004885,0.004885
157,103.952,0.38035,0.46893,0.95659,0.99473,1,0.995,0.92658,0.35228,0.32607,0.83002,0.004852,0.004852,0.004852
158,104.606,0.36391,0.46391,0.86222,0.99441,1,0.995,0.94215,0.35894,0.29136,0.8006,0.004819,0.004819,0.004819
159,105.248,0.60244,0.48991,1.033,0.99441,1,0.995,0.94215,0.35894,0.29136,0.8006,0.004786,0.004786,0.004786
160,105.895,0.28454,0.36284,0.88604,0.99441,1,0.995,0.94215,0.35894,0.29136,0.8006,0.004753,0.004753,0.004753
161,106.547,0.45786,0.48048,0.90673,0.99441,1,0.995,0.94215,0.35894,0.29136,0.8006,0.00472,0.00472,0.00472
162,107.212,0.38617,0.39814,0.94218,0.99545,1,0.995,0.94359,0.32975,0.2688,0.8084,0.004687,0.004687,0.004687
