epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
8,49.4865,1.51174,1.37165,1.3613,0.85007,0.75,0.82987,0.48069,1.50275,1.23153,1.3792,0.001307,0.001307,0.001307
9,55.3872,1.52933,1.29622,1.32601,0.88461,0.78977,0.8394,0.4929,1.47942,1.28237,1.40427,0.001208,0.001208,0.001208
10,61.0832,1.45497,1.21828,1.31256,0.91654,0.69886,0.82441,0.50834,1.48208,1.18462,1.37975,0.001109,0.001109,0.001109
11,67.4866,1.43374,1.17577,1.35716,0.91482,0.77841,0.88172,0.52902,1.43056,1.02755,1.37237,0.00101,0.00101,0.00101
12,73.1772,1.38827,1.11523,1.3122,0.92988,0.82887,0.90131,0.53257,1.41187,1.02293,1.32564,0.000911,0.000911,0.000911
13,78.7387,1.32701,1.05406,1.26754,0.96474,0.84659,0.90135,0.55482,1.37203,0.94261,1.30453,0.000812,0.000812,0.000812
14,84.6852,1.33113,0.98029,1.28304,0.95481,0.84044,0.89914,0.54785,1.42565,0.92448,1.35362,0.000713,0.000713,0.000713
15,90.2568,1.29012,0.93731,1.25945,0.9537,0.85795,0.91605,0.57383,1.30014,0.87454,1.27557,0.000614,0.000614,0.000614
16,95.5857,1.24147,0.86877,1.20067,0.92862,0.875,0.92105,0.58335,1.30944,0.83185,1.27952,0.000515,0.000515,0.000515
17,101.253,1.22581,0.84952,1.20047,0.96282,0.88636,0.91777,0.58533,1.30547,0.83848,1.27206,0.000416,0.000416,0.000416
18,107.233,1.18094,0.80224,1.16578,0.96252,0.8755,0.93998,0.59979,1.27867,0.79493,1.25747,0.000317,0.000317,0.000317
19,112.766,1.1813,0.77637,1.17178,0.96212,0.86585,0.94638,0.60616,1.28687,0.77522,1.26349,0.000218,0.000218,0.000218
20,118.459,1.16579,0.76284,1.17576,0.92094,0.90909,0.9499,0.60691,1.27399,0.74148,1.24596,0.000119,0.000119,0.000119
1,6.34672,1.29704,2.74436,1.28481,1,0.05333,0.64546,0.45972,1.01397,2.99673,1.09809,0.000654762,0.000654762,0.000654762
2,12.4096,1.30083,1.99486,1.31372,0.71048,0.6746,0.67168,0.40265,1.38017,2.2106,1.49203,0.00125602,0.00125602,0.00125602
3,18.2473,1.32883,1.80759,1.31202,0.80369,0.80159,0.84983,0.54847,1.22486,1.87145,1.41397,0.00179127,0.00179127,0.00179127
4,24.3351,1.31365,1.62282,1.34003,0.84717,0.61592,0.73038,0.50853,1.20073,1.76307,1.34791,0.001703,0.001703,0.001703
5,30.4271,1.3282,1.58696,1.32031,0.90481,0.66667,0.80379,0.51773,1.21504,1.6065,1.38237,0.001604,0.001604,0.001604
6,36.4133,1.28271,1.36441,1.30119,0.93926,0.88889,0.93434,0.66225,1.06377,0.99545,1.25894,0.001505,0.001505,0.001505
7,42.215,1.25003,1.33382,1.27026,0.91715,0.79071,0.89853,0.62677,1.07615,1.02567,1.29481,0.001406,0.001406,0.001406
8,48.233,1.16953,1.13713,1.23799,0.94401,0.87302,0.94404,0.69322,1.02275,0.91024,1.22072,0.001307,0.001307,0.001307
9,54.3239,1.19843,1.09011,1.25434,0.91233,0.89683,0.93813,0.66448,1.05493,0.85799,1.24129,0.001208,0.001208,0.001208
10,60.418,1.14564,0.999,1.21955,0.95163,0.93651,0.96006,0.7021,0.97739,0.76614,1.20621,0.001109,0.001109,0.001109
11,67.2274,1.03129,0.99591,1.22111,0.90951,0.87743,0.93252,0.70177,0.91226,1.12327,1.15624,0.00101,0.00101,0.00101
12,73.1217,0.99837,0.89314,1.22357,0.97659,0.94444,0.9629,0.73444,0.9213,0.72438,1.13817,0.000911,0.000911,0.000911
13,79.1111,0.92483,0.81208,1.18041,0.96781,0.92857,0.95776,0.73551,0.90131,0.6535,1.15603,0.000812,0.000812,0.000812
14,85.0351,0.92177,0.80425,1.1656,0.95893,0.92656,0.96062,0.73645,0.89077,0.62541,1.14506,0.000713,0.000713,0.000713
15,91.015,0.89209,0.7747,1.14374,0.98282,0.9078,0.96097,0.7532,0.83441,0.57784,1.10315,0.000614,0.000614,0.000614
16,97.0075,0.83189,0.68153,1.09655,0.94343,0.95238,0.96888,0.74412,0.8612,0.57343,1.10435,0.000515,0.000515,0.000515
17,102.802,0.80604,0.64217,1.0699,0.98331,0.93538,0.96972,0.76474,0.80587,0.51975,1.07934,0.000416,0.000416,0.000416
18,108.62,0.77686,0.60035,1.06527,0.9829,0.95238,0.97398,0.77833,0.77752,0.50404,1.07453,0.000317,0.000317,0.000317
19,114.811,0.75754,0.5937,1.07928,0.99167,0.94492,0.97389,0.79886,0.74501,0.49311,1.04636,0.000218,0.000218,0.000218
20,120.737,0.70969,0.54983,1.03582,0.99672,0.94444,0.97323,0.79653,0.74331,0.48649,1.04327,0.000119,0.000119,0.000119
1,6.17192,1.3344,2.75952,1.28025,0.00427,0.9685,0.74472,0.40329,1.08113,3.11887,1.08078,0.000654762,0.000654762,0.000654762
2,11.776,1.30041,1.9547,1.26853,0.7802,0.52756,0.69471,0.47177,1.17311,2.1749,1.30438,0.00125602,0.00125602,0.00125602
3,17.574,1.30791,1.82631,1.29367,0.53015,0.68412,0.54451,0.31515,1.35187,1.97893,1.41756,0.00179127,0.00179127,0.00179127
4,23.5696,1.28602,1.62661,1.27199,0.85096,0.76427,0.85126,0.51543,1.23538,1.5337,1.45064,0.001703,0.001703,0.001703
5,29.2704,1.27398,1.55983,1.28206,0.94258,0.85039,0.93741,0.62302,1.14403,1.20076,1.35334,0.001604,0.001604,0.001604
6,35.0538,1.23107,1.29913,1.24394,0.87324,0.7052,0.85399,0.5911,1.08642,1.20644,1.25742,0.001505,0.001505,0.001505
7,40.7291,1.20427,1.28045,1.23798,0.93678,0.81671,0.92578,0.66586,0.98883,1.11311,1.20505,0.001406,0.001406,0.001406
8,46.3788,1.17234,1.16097,1.23846,0.89858,0.89764,0.9557,0.67841,1.0074,0.87566,1.25915,0.001307,0.001307,0.001307
9,52.0802,1.13987,1.11698,1.23029,0.91101,0.88667,0.92601,0.66722,1.08722,0.85141,1.29096,0.001208,0.001208,0.001208
